Designator,Mid X,Mid Y,Rotation,Layer
_4593,187.77,-95.94,90.0,top
_4592,187.77,-95.94,90.0,top
_4591,187.77,-95.94,90.0,top
_4590,187.77,-96.14,90.0,top
_4589,187.77,-96.14,90.0,top
_4588,187.77,-95.74,90.0,top
_4587,187.77,-96.14,90.0,top
_4586,187.77,-88.9,90.0,top
_4585,187.77,-89.1,0.0,bottom
_4584,187.77,-88.9,90.0,top
_4583,187.77,-95.94,0.0,bottom
_4582,187.77,-88.9,90.0,top
_4581,187.77,-88.7,90.0,top
_4580,187.77,-88.7,90.0,top
_4579,187.77,-89.1,90.0,top
_4578,187.77,-89.1,90.0,top
_4577,187.77,-88.9,90.0,top
_4576,187.77,-88.9,90.0,top
_4575,187.77,-88.9,90.0,top
_4574,187.77,-88.9,90.0,top
_4573,187.77,-88.9,90.0,top
_4572,187.77,-88.9,0.0,bottom
_4571,187.77,-89.76,90.0,top
_4570,187.77,-88.9,0.0,bottom
_4569,187.77,-89.76,90.0,top
_4568,187.77,-97.5,90.0,top
_4567,187.77,-89.1,90.0,top
_4566,187.77,-97.7,0.0,bottom
_4565,187.77,-97.5,90.0,top
_4564,187.77,-97.5,90.0,top
_4563,187.77,-97.7,90.0,top
_4562,187.77,-97.5,90.0,top
_4561,187.77,-97.76,0.0,bottom
_4560,187.77,-97.7,90.0,top
_4559,187.77,-97.3,90.0,top
_4558,187.77,-97.5,90.0,top
_4557,187.77,-97.5,90.0,top
_4556,187.77,-97.5,0.0,bottom
_4555,187.77,-97.3,90.0,top
_4554,187.77,-97.5,90.0,top
_4553,187.77,-96.34,0.0,bottom
_4552,187.77,-96.14,90.0,top
_4551,187.77,-97.5,0.0,bottom
_4550,187.77,-97.76,90.0,top
_4549,187.77,-96.14,90.0,top
_4548,187.77,-96.14,0.0,bottom
_4547,187.77,-96.34,90.0,top
_4546,187.77,-96.14,90.0,top
_4545,187.77,-95.94,90.0,top
_4544,187.77,-96.14,90.0,top
_4543,187.77,-96.4,0.0,bottom
_4542,187.77,-96.14,90.0,top
_4541,187.77,-96.4,90.0,top
_4540,187.77,-95.94,90.0,top
_4539,187.77,-96.4,90.0,top
_4538,187.77,-96.14,90.0,top
_4537,187.77,-96.34,90.0,top
_4536,187.77,-96.14,90.0,top
_4535,187.77,-96.14,0.0,bottom
_4534,187.77,-96.4,90.0,top
_4533,187.77,-96.6,90.0,top
_4532,187.77,-96.6,90.0,top
_4531,187.77,-96.4,90.0,top
_4530,187.77,-96.6,90.0,top
_4529,187.77,-96.6,90.0,top
_4528,187.77,-96.6,90.0,top
_4527,187.77,-96.4,90.0,top
_4526,187.77,-96.8,0.0,bottom
_4525,187.77,-96.4,90.0,top
_4524,187.77,-93.46,0.0,bottom
_4523,187.77,-93.52,90.0,top
_4522,187.77,-93.26,90.0,top
_4521,187.77,-93.46,90.0,top
_4520,187.77,-93.26,90.0,top
_4519,187.77,-93.26,90.0,top
_4518,187.77,-93.26,90.0,top
_4517,187.77,-93.52,90.0,top
_4516,187.77,-93.52,90.0,top
_4515,187.77,-93.26,0.0,bottom
_4514,187.77,-93.72,90.0,top
_4513,187.77,-93.72,90.0,top
_4512,187.77,-93.72,0.0,bottom
_4511,187.77,-93.92,0.0,bottom
_4510,187.77,-93.52,90.0,top
_4509,187.77,-93.72,0.0,bottom
_4508,187.77,-93.52,90.0,top
_4507,187.77,-93.72,90.0,top
_4506,187.77,-93.72,0.0,bottom
_4505,187.77,-93.72,90.0,top
_4504,187.77,-93.72,90.0,top
_4503,187.77,-93.72,90.0,top
_4502,187.77,-93.72,90.0,top
_4501,187.77,-93.52,90.0,top
_4500,187.77,-93.92,90.0,top
_4499,187.77,-93.72,90.0,top
_4498,187.77,-93.72,90.0,top
_4497,187.77,-93.72,90.0,top
_4496,187.77,-93.92,90.0,top
_4495,187.77,-93.72,90.0,top
_4494,187.77,-93.72,90.0,top
_4493,187.77,-93.92,90.0,top
_4492,187.77,-93.92,0.0,bottom
_4491,187.77,-93.92,90.0,top
_4490,187.77,-93.92,90.0,top
_4489,187.77,-93.72,90.0,top
_4488,187.77,-93.92,90.0,top
_4487,187.77,-93.72,90.0,top
_4486,187.77,-93.92,90.0,top
_4485,187.77,-93.92,0.0,bottom
_4484,187.77,-97.76,90.0,top
_4483,187.77,-97.96,90.0,top
_4482,187.77,-97.76,90.0,top
_4481,187.77,-95.94,90.0,top
_4480,187.77,-93.92,90.0,top
_4479,187.77,-95.94,90.0,top
_4478,187.77,-97.96,90.0,top
_4477,187.77,-95.94,90.0,top
_4476,187.77,-93.92,90.0,top
_4475,187.77,-97.76,90.0,top
_4474,187.77,-95.94,0.0,bottom
_4473,187.77,-97.96,90.0,top
_4472,187.77,-99.36,90.0,top
_4471,187.77,-99.56,90.0,top
_4470,187.77,-99.56,90.0,top
_4469,187.77,-99.36,90.0,top
_4468,187.77,-99.36,90.0,top
_4467,187.77,-99.76,90.0,top
_4466,187.77,-99.56,90.0,top
_4465,187.77,-99.36,90.0,top
_4464,187.77,-99.56,90.0,top
_4463,187.77,-99.56,90.0,top
_4462,187.77,-99.56,0.0,bottom
_4461,187.77,-99.56,90.0,top
_4460,187.77,-99.76,0.0,bottom
_4459,187.77,-99.56,90.0,top
_4458,187.77,-99.56,0.0,bottom
_4457,187.77,-99.56,90.0,top
_4456,187.77,-91.66,90.0,top
_4455,187.77,-91.86,90.0,top
_4454,187.77,-91.86,90.0,top
_4453,187.77,-97.76,90.0,top
_4452,187.77,-91.66,90.0,top
_4451,187.77,-99.76,90.0,top
_4450,187.77,-92.06,90.0,top
_4449,187.77,-91.86,90.0,top
_4448,187.77,-92.12,0.0,bottom
_4447,187.77,-91.86,90.0,top
_4446,187.77,-91.86,90.0,top
_4445,187.77,-91.86,90.0,top
_4444,187.77,-92.06,0.0,bottom
_4443,187.77,-90.7,90.0,top
_4442,187.77,-92.12,90.0,top
_4441,187.77,-90.3,90.0,top
_4440,187.77,-90.7,0.0,bottom
_4439,187.77,-90.5,90.0,top
_4438,187.77,-91.86,0.0,bottom
_4437,187.77,-90.5,0.0,bottom
_4436,187.77,-91.86,90.0,top
_4435,187.77,-92.06,90.0,top
_4434,187.77,-91.86,0.0,bottom
_4433,187.77,-90.5,90.0,top
_4432,187.77,-90.76,0.0,bottom
_4431,187.77,-90.5,90.0,top
_4430,187.77,-90.5,90.0,top
_4429,187.77,-90.3,90.0,top
_4428,187.77,-90.76,90.0,top
_4427,187.77,-90.5,90.0,top
_4426,187.77,-90.5,0.0,bottom
_4425,187.77,-90.7,90.0,top
_4424,187.77,-90.76,90.0,top
_4423,187.77,-97.96,90.0,top
_4422,187.77,-98.16,90.0,top
_4421,187.77,-90.5,90.0,top
_4420,187.77,-97.96,0.0,bottom
_4419,187.77,-97.96,0.0,bottom
_4418,187.77,-90.76,90.0,top
_4417,187.77,-97.76,90.0,top
_4416,187.77,-97.96,90.0,top
_4415,187.77,-90.5,90.0,top
_4414,187.77,-97.96,90.0,top
_4413,187.77,-97.96,90.0,top
_4412,187.77,-98.16,0.0,bottom
_4411,187.77,-98.16,90.0,top
_4410,187.77,-97.96,90.0,top
_4409,187.77,-97.96,90.0,top
_4408,187.77,-97.96,90.0,top
_4407,187.77,-97.96,0.0,bottom
_4406,187.77,-97.96,90.0,top
_4405,187.77,-97.96,90.0,top
_4404,187.77,-98.16,90.0,top
_4403,187.77,-97.96,90.0,top
_4402,187.77,-97.96,90.0,top
_4401,187.77,-94.12,90.0,top
_4400,187.77,-92.32,90.0,top
_4399,187.77,-92.12,90.0,top
_4398,187.77,-98.16,90.0,top
_4397,187.77,-94.12,0.0,bottom
_4396,187.77,-92.12,90.0,top
_4395,187.77,-92.32,0.0,bottom
_4394,187.77,-92.32,90.0,top
_4393,187.77,-92.52,0.0,bottom
_4392,187.77,-92.52,90.0,top
_4391,187.77,-92.32,0.0,bottom
_4390,187.77,-93.92,90.0,top
_4389,187.77,-94.12,90.0,top
_4388,187.77,-92.32,90.0,top
_4387,187.77,-92.52,90.0,top
_4386,187.77,-92.32,90.0,top
_4385,187.77,-92.32,90.0,top
_4384,187.77,-92.52,90.0,top
_4383,187.77,-92.32,90.0,top
_4382,187.77,-92.12,90.0,top
_4381,187.77,-92.32,90.0,top
_4380,187.77,-92.32,90.0,top
_4379,187.77,-92.32,0.0,bottom
_4378,187.77,-92.32,90.0,top
_4377,187.77,-92.32,90.0,top
_4376,187.77,-92.12,90.0,top
_4375,187.77,-92.32,90.0,top
_4374,187.77,-92.32,90.0,top
_4373,187.77,-90.3,0.0,bottom
_4372,187.77,-92.32,90.0,top
_4371,187.77,-90.3,0.0,bottom
_4370,187.77,-92.32,90.0,top
_4369,187.77,-92.52,90.0,top
_4368,187.77,-90.5,0.0,bottom
_4367,187.77,-90.3,90.0,top
_4366,187.77,-90.3,90.0,top
_4365,187.77,-92.12,90.0,top
_4364,187.77,-90.3,90.0,top
_4363,187.77,-108.56,90.0,top
_4362,187.77,-109.02,0.0,bottom
_4361,187.77,-108.76,90.0,top
_4360,187.77,-108.76,90.0,top
_4359,187.77,-108.76,90.0,top
_4358,187.77,-108.56,90.0,top
_4357,187.77,-108.76,90.0,top
_4356,187.77,-108.96,90.0,top
_4355,187.77,-108.76,90.0,top
_4354,187.77,-108.76,90.0,top
_4353,187.77,-108.96,90.0,top
_4352,187.77,-108.76,0.0,bottom
_4351,187.77,-108.96,0.0,bottom
_4350,187.77,-109.76,0.0,bottom
_4349,187.77,-109.42,90.0,top
_4348,187.77,-109.96,90.0,top
_4347,187.77,-109.96,90.0,top
_4346,187.77,-109.76,90.0,top
_4345,187.77,-109.76,90.0,top
_4344,187.77,-109.96,0.0,bottom
_4343,187.77,-109.76,90.0,top
_4342,187.77,-109.96,90.0,top
_4341,187.77,-109.96,90.0,top
_4340,187.77,-109.96,90.0,top
_4339,187.77,-109.96,0.0,bottom
_4338,187.77,-109.96,90.0,top
_4337,187.77,-110.16,0.0,bottom
_4336,187.77,-109.96,90.0,top
_4335,187.77,-109.96,90.0,top
_4334,187.77,-109.76,90.0,top
_4333,187.77,-109.96,0.0,bottom
_4332,187.77,-110.16,90.0,top
_4331,187.77,-109.96,90.0,top
_4330,187.77,-110.16,90.0,top
_4329,187.77,-109.96,90.0,top
_4328,187.77,-109.96,90.0,top
_4327,187.77,-110.16,90.0,top
_4326,187.77,-109.96,90.0,top
_4325,187.77,-109.96,90.0,top
_4324,187.77,-110.16,90.0,top
_4323,187.77,-110.36,0.0,bottom
_4322,187.77,-110.42,0.0,bottom
_4321,187.77,-110.36,90.0,top
_4320,187.77,-110.16,90.0,top
_4319,187.77,-110.16,0.0,bottom
_4318,187.77,-109.96,90.0,top
_4317,187.77,-110.16,90.0,top
_4316,187.77,-110.16,90.0,top
_4315,187.77,-110.36,90.0,top
_4314,187.77,-110.16,0.0,bottom
_4313,187.77,-110.16,90.0,top
_4312,187.77,-110.42,90.0,top
_4311,187.77,-110.16,90.0,top
_4310,187.77,-110.42,90.0,top
_4309,187.77,-110.16,90.0,top
_4308,187.77,-110.42,90.0,top
_4307,187.77,-110.42,90.0,top
_4306,187.77,-110.82,0.0,bottom
_4305,187.77,-110.62,0.0,bottom
_4304,187.77,-110.62,90.0,top
_4303,187.77,-110.62,90.0,top
_4302,187.77,-110.62,90.0,top
_4301,187.77,-110.42,90.0,top
_4300,187.77,-110.42,90.0,top
_4299,187.77,-110.62,90.0,top
_4298,187.77,-110.62,90.0,top
_4297,187.77,-110.62,90.0,top
_4296,187.77,-110.82,90.0,top
_4295,187.77,-110.62,90.0,top
_4294,187.77,-110.62,0.0,bottom
_4293,187.77,-110.62,90.0,top
_4292,187.77,-110.62,0.0,bottom
_4291,187.77,-110.62,90.0,top
_4290,187.77,-110.82,90.0,top
_4289,187.77,-110.62,90.0,top
_4288,187.77,-110.62,90.0,top
_4287,187.77,-110.62,90.0,top
_4286,187.77,-110.82,90.0,top
_4285,187.77,-110.62,90.0,top
_4284,187.77,-110.82,90.0,top
_4283,187.77,-110.82,90.0,top
_4282,187.77,-110.82,90.0,top
_4281,187.77,-110.62,90.0,top
_4280,187.77,-110.82,0.0,bottom
_4279,187.77,-111.02,0.0,bottom
_4278,187.77,-110.82,0.0,bottom
_4277,187.77,-110.82,90.0,top
_4276,187.77,-110.82,90.0,top
_4275,187.77,-110.82,90.0,top
_4274,187.77,-110.82,90.0,top
_4273,187.77,-111.02,90.0,top
_4272,187.77,-109.02,90.0,top
_4271,187.77,-90.5,90.0,top
_4270,187.77,-90.1,90.0,top
_4269,187.77,-90.3,90.0,top
_4268,187.77,-89.1,90.0,top
_4267,187.77,-111.02,90.0,top
_4266,187.77,-90.3,90.0,top
_4265,187.77,-89.1,90.0,top
_4264,187.77,-90.5,90.0,top
_4263,187.77,-89.1,90.0,top
_4262,187.77,-88.9,90.0,top
_4261,187.77,-90.3,90.0,top
_4260,187.77,-88.9,90.0,top
_4259,187.77,-89.1,90.0,top
_4258,187.77,-89.1,90.0,top
_4257,187.77,-90.5,90.0,top
_4256,187.77,-89.1,90.0,top
_4255,187.77,-89.1,0.0,bottom
_4254,187.77,-89.3,0.0,bottom
_4253,187.77,-89.3,90.0,top
_4252,187.77,-89.3,90.0,top
_4251,187.77,-89.36,0.0,bottom
_4250,187.77,-89.1,0.0,bottom
_4249,187.77,-88.7,90.0,top
_4248,187.77,-88.7,90.0,top
_4247,187.77,-88.7,90.0,top
_4246,187.77,-88.9,90.0,top
_4245,187.77,-93.06,90.0,top
_4244,187.77,-89.36,90.0,top
_4243,187.77,-88.9,90.0,top
_4242,187.77,-88.7,90.0,top
_4241,187.77,-88.9,0.0,bottom
_4240,187.77,-89.1,90.0,top
_4239,187.77,-93.26,90.0,top
_4238,187.77,-93.26,0.0,bottom
_4237,187.77,-93.46,90.0,top
_4236,187.77,-93.06,90.0,top
_4235,187.77,-93.26,90.0,top
_4234,187.77,-93.26,90.0,top
_4233,187.77,-88.7,0.0,bottom
_4232,187.77,-93.06,90.0,top
_4231,187.77,-93.26,90.0,top
_4230,187.77,-93.52,0.0,bottom
_4229,187.77,-103.58,0.0,bottom
_4228,187.77,-103.78,90.0,top
_4227,187.77,-103.58,90.0,top
_4226,187.77,-103.58,0.0,bottom
_4225,187.77,-103.58,90.0,top
_4224,187.77,-103.78,90.0,top
_4223,187.77,-103.38,90.0,top
_4222,187.77,-103.58,90.0,top
_4221,187.77,-103.38,90.0,top
_4220,187.77,-103.58,90.0,top
_4219,187.77,-103.58,90.0,top
_4218,187.77,-103.58,90.0,top
_4217,187.77,-103.58,90.0,top
_4216,187.77,-103.58,90.0,top
_4215,187.77,-103.58,90.0,top
_4214,187.77,-103.58,90.0,top
_4213,187.77,-103.58,90.0,top
_4212,187.77,-101.56,90.0,top
_4211,187.77,-103.38,90.0,top
_4210,187.77,-101.56,90.0,top
_4209,187.77,-101.56,0.0,bottom
_4208,187.77,-101.76,0.0,bottom
_4207,187.77,-103.78,90.0,top
_4206,187.77,-101.56,0.0,bottom
_4205,187.77,-101.76,90.0,top
_4204,187.77,-101.56,90.0,top
_4203,187.77,-101.36,90.0,top
_4202,187.77,-101.56,90.0,top
_4201,187.77,-100.36,90.0,top
_4200,187.77,-100.36,90.0,top
_4199,187.77,-100.36,90.0,top
_4198,187.77,-100.36,90.0,top
_4197,187.77,-101.56,90.0,top
_4196,187.77,-101.76,90.0,top
_4195,187.77,-100.16,90.0,top
_4194,187.77,-101.56,90.0,top
_4193,187.77,-100.36,90.0,top
_4192,187.77,-100.56,0.0,bottom
_4191,187.77,-100.16,90.0,top
_4190,187.77,-101.76,90.0,top
_4189,187.77,-100.36,90.0,top
_4188,187.77,-100.36,0.0,bottom
_4187,187.77,-99.96,90.0,top
_4186,187.77,-100.56,90.0,top
_4185,187.77,-100.62,0.0,bottom
_4184,187.77,-100.56,90.0,top
_4183,187.77,-99.96,0.0,bottom
_4182,187.77,-100.62,90.0,top
_4181,187.77,-99.96,90.0,top
_4180,187.77,-100.16,90.0,top
_4179,187.77,-100.16,90.0,top
_4178,187.77,-99.96,90.0,top
_4177,187.77,-99.96,90.0,top
_4176,187.77,-100.36,0.0,bottom
_4175,187.77,-100.36,90.0,top
_4174,187.77,-104.32,90.0,top
_4173,187.77,-100.16,0.0,bottom
_4172,187.77,-104.52,90.0,top
_4171,187.77,-104.52,0.0,bottom
_4170,187.77,-104.72,90.0,top
_4169,187.77,-104.78,0.0,bottom
_4168,187.77,-104.32,90.0,top
_4167,187.77,-104.52,90.0,top
_4166,187.77,-104.32,90.0,top
_4165,187.77,-104.52,90.0,top
_4164,187.77,-104.52,90.0,top
_4163,187.77,-104.72,90.0,top
_4162,187.77,-91.86,0.0,bottom
_4161,187.77,-91.46,90.0,top
_4160,187.77,-91.66,90.0,top
_4159,187.77,-91.66,90.0,top
_4158,187.77,-91.66,90.0,top
_4157,187.77,-91.46,90.0,top
_4156,187.77,-91.66,90.0,top
_4155,187.77,-91.46,90.0,top
_4154,187.77,-91.66,90.0,top
_4153,187.77,-91.86,90.0,top
_4152,187.77,-91.66,0.0,bottom
_4151,187.77,-91.66,90.0,top
_4150,187.77,-91.66,90.0,top
_4149,187.77,-91.46,90.0,top
_4148,187.77,-91.86,90.0,top
_4147,187.77,-91.46,90.0,top
_4146,187.77,-91.66,90.0,top
_4145,187.77,-109.22,0.0,bottom
_4144,187.77,-91.66,90.0,top
_4143,187.77,-91.66,90.0,top
_4142,187.77,-109.22,0.0,bottom
_4141,187.77,-109.22,90.0,top
_4140,187.77,-109.02,90.0,top
_4139,187.77,-91.66,0.0,bottom
_4138,187.77,-91.66,90.0,top
_4137,187.77,-91.86,90.0,top
_4136,187.77,-109.42,0.0,bottom
_4135,187.77,-109.42,90.0,top
_4134,187.77,-109.42,90.0,top
_4133,187.77,-109.22,90.0,top
_4132,187.77,-109.22,90.0,top
_4131,187.77,-109.22,0.0,bottom
_4130,187.77,-109.22,90.0,top
_4129,187.77,-109.22,90.0,top
_4128,187.77,-109.22,90.0,top
_4127,187.77,-109.22,90.0,top
_4126,187.77,-109.22,90.0,top
_4125,187.77,-109.42,90.0,top
_4124,187.77,-105.38,90.0,top
_4123,187.77,-109.22,90.0,top
_4122,187.77,-109.22,90.0,top
_4121,187.77,-109.22,90.0,top
_4120,187.77,-103.58,90.0,top
_4119,187.77,-109.42,90.0,top
_4118,187.77,-105.18,90.0,top
_4117,187.77,-105.38,90.0,top
_4116,187.77,-103.38,90.0,top
_4115,187.77,-103.78,90.0,top
_4114,187.77,-103.58,90.0,top
_4113,187.77,-103.78,0.0,bottom
_4112,187.77,-103.38,90.0,top
_4111,187.77,-103.58,0.0,bottom
_4110,187.77,-105.38,0.0,bottom
_4109,187.77,-103.58,90.0,top
_4108,187.77,-94.94,0.0,bottom
_4107,187.77,-94.74,90.0,top
_4106,187.77,-94.34,90.0,top
_4105,187.77,-94.54,0.0,bottom
_4104,187.77,-94.54,90.0,top
_4103,187.77,-94.34,0.0,bottom
_4102,187.77,-94.34,90.0,top
_4101,187.77,-94.54,90.0,top
_4100,187.77,-95.0,90.0,top
_4099,187.77,-94.74,90.0,top
_4098,187.77,-94.34,90.0,top
_4097,187.77,-94.54,90.0,top
_4096,187.77,-94.74,0.0,bottom
_4095,187.77,-94.34,90.0,top
_4094,187.77,-94.54,90.0,top
_4093,187.77,-94.34,90.0,top
_4092,187.77,-94.54,90.0,top
_4091,187.77,-94.54,90.0,top
_4090,187.77,-94.54,90.0,top
_4089,187.77,-94.54,0.0,bottom
_4088,187.77,-94.74,90.0,top
_4087,187.77,-94.54,90.0,top
_4086,187.77,-94.54,90.0,top
_4085,187.77,-94.54,90.0,top
_4084,187.77,-94.74,90.0,top
_4083,187.77,-94.34,90.0,top
_4082,187.77,-95.4,90.0,top
_4081,187.77,-95.4,90.0,top
_4080,187.77,-94.54,0.0,bottom
_4079,187.77,-95.4,90.0,top
_4078,187.77,-94.74,90.0,top
_4077,187.77,-95.6,90.0,top
_4076,187.77,-95.4,0.0,bottom
_4075,187.77,-95.4,90.0,top
_4074,187.77,-94.54,90.0,top
_4073,187.77,-94.54,90.0,top
_4072,187.77,-95.4,0.0,bottom
_4071,187.77,-95.74,90.0,top
_4070,187.77,-95.6,0.0,bottom
_4069,187.77,-95.74,90.0,top
_4068,187.77,-95.4,90.0,top
_4067,187.77,-95.6,90.0,top
_4066,187.77,-95.74,90.0,top
_4065,187.77,-95.74,0.0,bottom
_4064,187.77,-95.94,90.0,top
_4063,187.77,-95.74,90.0,top
_4062,187.77,-95.74,90.0,top
_4061,187.77,-95.94,90.0,top
_4060,187.77,-89.56,90.0,top
_4059,187.77,-95.94,90.0,top
_4058,187.77,-89.56,90.0,top
_4057,187.77,-89.36,90.0,top
_4056,187.77,-91.46,90.0,top
_4055,187.77,-95.94,0.0,bottom
_4054,187.77,-89.56,90.0,top
_4053,187.77,-95.94,90.0,top
_4052,187.77,-95.4,90.0,top
_4051,187.77,-89.76,90.0,top
_4050,187.77,-95.94,90.0,top
_4049,187.77,-89.36,90.0,top
_4048,187.77,-89.56,90.0,top
_4047,187.77,-89.56,90.0,top
_4046,187.77,-91.46,0.0,bottom
_4045,187.77,-91.66,0.0,bottom
_4044,187.77,-95.94,90.0,top
_4043,187.77,-91.66,90.0,top
_4042,187.77,-89.56,90.0,top
_4041,187.77,-93.06,90.0,top
_4040,187.77,-93.06,90.0,top
_4039,187.77,-93.26,90.0,top
_4038,187.77,-90.96,90.0,top
_4037,187.77,-93.06,0.0,bottom
_4036,187.77,-90.76,90.0,top
_4035,187.77,-90.76,90.0,top
_4034,187.77,-90.76,90.0,top
_4033,187.77,-90.96,90.0,top
_4032,187.77,-90.96,90.0,top
_4031,187.77,-90.96,90.0,top
_4030,187.77,-90.96,0.0,bottom
_4029,187.77,-90.96,90.0,top
_4028,187.77,-91.16,0.0,bottom
_4027,187.77,-90.96,0.0,bottom
_4026,187.77,-90.96,90.0,top
_4025,187.77,-90.96,90.0,top
_4024,187.77,-90.96,90.0,top
_4023,187.77,-88.9,90.0,top
_4022,187.77,-90.96,90.0,top
_4021,187.77,-89.76,0.0,bottom
_4020,187.77,-91.16,90.0,top
_4019,187.77,-91.16,90.0,top
_4018,187.77,-89.96,90.0,top
_4017,187.77,-90.1,90.0,top
_4016,187.77,-89.76,90.0,top
_4015,187.77,-91.16,90.0,top
_4014,187.77,-90.3,90.0,top
_4013,187.77,-88.9,90.0,top
_4012,187.77,-90.1,90.0,top
_4011,187.77,-89.76,90.0,top
_4010,187.77,-89.76,90.0,top
_4009,187.77,-90.1,90.0,top
_4008,187.77,-89.76,0.0,bottom
_4007,187.77,-89.96,0.0,bottom
_4006,187.77,-89.96,90.0,top
_4005,187.77,-90.3,0.0,bottom
_4004,187.77,-90.1,0.0,bottom
_4003,187.77,-94.74,90.0,top
_4002,187.77,-90.1,90.0,top
_4001,187.77,-90.3,90.0,top
_4000,187.77,-94.74,90.0,top
_3999,187.77,-89.76,90.0,top
_3998,187.77,-90.3,90.0,top
_3997,187.77,-90.1,90.0,top
_3996,187.77,-94.54,90.0,top
_3995,187.77,-90.3,90.0,top
_3994,187.77,-94.54,90.0,top
_3993,187.77,-94.74,90.0,top
_3992,187.77,-94.74,90.0,top
_3991,187.77,-94.74,0.0,bottom
_3990,187.77,-90.3,90.0,top
_3989,187.77,-94.94,90.0,top
_3988,187.77,-94.94,90.0,top
_3987,187.77,-90.3,90.0,top
_3986,187.77,-94.74,0.0,bottom
_3985,187.77,-95.0,0.0,bottom
_3984,187.77,-94.74,90.0,top
_3983,187.77,-92.86,90.0,top
_3982,187.77,-93.26,90.0,top
_3981,187.77,-92.86,90.0,top
_3980,187.77,-92.86,90.0,top
_3979,187.77,-92.52,90.0,top
_3978,187.77,-93.26,0.0,bottom
_3977,187.77,-93.06,90.0,top
_3976,187.77,-93.06,90.0,top
_3975,187.77,-93.06,90.0,top
_3974,187.77,-92.86,90.0,top
_3973,187.77,-93.06,90.0,top
_3972,187.77,-90.96,90.0,top
_3971,187.77,-93.06,0.0,bottom
_3970,187.77,-93.06,90.0,top
_3969,187.77,-93.06,90.0,top
_3968,187.77,-93.06,0.0,bottom
_3967,187.77,-93.06,90.0,top
_3966,187.77,-96.6,0.0,bottom
_3965,187.77,-96.6,0.0,bottom
_3964,187.77,-96.6,90.0,top
_3963,187.77,-96.6,0.0,bottom
_3962,187.77,-96.8,90.0,top
_3961,187.77,-96.6,90.0,top
_3960,187.77,-96.6,90.0,top
_3959,187.77,-96.8,90.0,top
_3958,187.77,-96.8,90.0,top
_3957,187.77,-96.6,90.0,top
_3956,187.77,-96.6,90.0,top
_3955,187.77,-96.6,90.0,top
_3954,187.77,-96.6,90.0,top
_3953,187.77,-96.8,90.0,top
_3952,187.77,-96.8,90.0,top
_3951,187.77,-96.8,90.0,top
_3950,187.77,-96.8,0.0,bottom
_3949,187.77,-96.6,90.0,top
_3948,187.77,-96.6,90.0,top
_3947,187.77,-96.8,0.0,bottom
_3946,187.77,-90.96,90.0,top
_3945,187.77,-96.8,90.0,top
_3944,187.77,-96.8,90.0,top
_3943,187.77,-91.16,90.0,top
_3942,187.77,-89.36,90.0,top
_3941,187.77,-90.96,0.0,bottom
_3940,187.77,-91.16,90.0,top
_3939,187.77,-91.16,90.0,top
_3938,187.77,-90.96,90.0,top
_3937,187.77,-89.36,90.0,top
_3936,187.77,-91.16,0.0,bottom
_3935,187.77,-91.16,90.0,top
_3934,187.77,-90.96,90.0,top
_3933,187.77,-91.16,90.0,top
_3932,187.77,-91.16,90.0,top
_3931,187.77,-89.56,0.0,bottom
_3930,187.77,-91.16,90.0,top
_3929,187.77,-91.36,90.0,top
_3928,187.77,-89.56,90.0,top
_3927,187.77,-89.76,0.0,bottom
_3926,187.77,-91.36,0.0,bottom
_3925,187.77,-91.36,90.0,top
_3924,187.77,-90.96,90.0,top
_3923,187.77,-91.16,0.0,bottom
_3922,187.77,-89.56,90.0,top
_3921,187.77,-89.56,90.0,top
_3920,187.77,-89.76,90.0,top
_3919,187.77,-102.92,90.0,top
_3918,187.77,-89.56,90.0,top
_3917,187.77,-89.76,90.0,top
_3916,187.77,-89.56,0.0,bottom
_3915,187.77,-89.56,90.0,top
_3914,187.77,-89.56,90.0,top
_3913,187.77,-89.56,90.0,top
_3912,187.77,-89.56,0.0,bottom
_3911,187.77,-102.92,90.0,top
_3910,187.77,-89.56,90.0,top
_3909,187.77,-89.76,90.0,top
_3908,187.77,-103.12,90.0,top
_3907,187.77,-89.36,90.0,top
_3906,187.77,-103.12,90.0,top
_3905,187.77,-103.12,90.0,top
_3904,187.77,-103.32,90.0,top
_3903,187.77,-103.38,90.0,top
_3902,187.77,-103.12,90.0,top
_3901,187.77,-103.32,90.0,top
_3900,187.77,-103.32,0.0,bottom
_3899,187.77,-103.12,0.0,bottom
_3898,187.77,-103.12,90.0,top
_3897,187.77,-101.76,90.0,top
_3896,187.77,-101.96,0.0,bottom
_3895,187.77,-101.76,90.0,top
_3894,187.77,-103.12,0.0,bottom
_3893,187.77,-103.12,90.0,top
_3892,187.77,-101.56,90.0,top
_3891,187.77,-101.76,0.0,bottom
_3890,187.77,-103.38,0.0,bottom
_3889,187.77,-101.96,90.0,top
_3888,187.77,-101.76,90.0,top
_3887,187.77,-103.12,90.0,top
_3886,187.77,-101.76,90.0,top
_3885,187.77,-102.02,90.0,top
_3884,187.77,-102.02,90.0,top
_3883,187.77,-101.76,0.0,bottom
_3882,187.77,-102.02,0.0,bottom
_3881,187.77,-101.56,90.0,top
_3880,187.77,-101.76,90.0,top
_3879,187.77,-101.76,90.0,top
_3878,187.77,-101.96,90.0,top
_3877,187.77,-101.76,90.0,top
_3876,187.77,-92.52,90.0,top
_3875,187.77,-92.72,0.0,bottom
_3874,187.77,-92.52,90.0,top
